,File_name,class,Age_Factor
2438,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_fall_ps.wav,5,old
2439,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_far_ps.wav,5,old
2440,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_fat_ps.wav,5,old
2441,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_fit_ps.wav,5,old
2442,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_five_ps.wav,5,old
2443,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_food_ps.wav,5,old
2444,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gap_ps.wav,5,old
2445,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gas_ps.wav,5,old
2446,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gaze_ps.wav,5,old
2447,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_germ_ps.wav,5,old
2448,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_get_ps.wav,5,old
2449,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gin_ps.wav,5,old
2450,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_goal_ps.wav,5,old
2451,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_good_ps.wav,5,old
2452,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_goose_ps.wav,5,old
2453,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gun_ps.wav,5,old
2454,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_half_ps.wav,5,old
2455,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hall_ps.wav,5,old
2456,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hash_ps.wav,5,old
2457,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hate_ps.wav,5,old
2458,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_have_ps.wav,5,old
2459,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_haze_ps.wav,5,old
2460,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hire_ps.wav,5,old
2461,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hit_ps.wav,5,old
2462,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hole_ps.wav,5,old
2463,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_home_ps.wav,5,old
2464,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hurl_ps.wav,5,old
2465,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hush_ps.wav,5,old
2466,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jail_ps.wav,5,old
2467,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jar_ps.wav,5,old
2468,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_join_ps.wav,5,old
2469,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_judge_ps.wav,5,old
2470,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jug_ps.wav,5,old
2471,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_juice_ps.wav,5,old
2472,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keen_ps.wav,5,old
2473,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keep_ps.wav,5,old
2474,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keg_ps.wav,5,old
2475,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kick_ps.wav,5,old
2476,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kill_ps.wav,5,old
2477,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_king_ps.wav,5,old
2478,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kite_ps.wav,5,old
2479,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_knock_ps.wav,5,old
2480,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_late_ps.wav,5,old
2481,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_laud_ps.wav,5,old
2482,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lean_ps.wav,5,old
2483,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_learn_ps.wav,5,old
2484,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lease_ps.wav,5,old
2485,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lid_ps.wav,5,old
2486,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_life_ps.wav,5,old
2487,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_limb_ps.wav,5,old
2488,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_live_ps.wav,5,old
2489,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_loaf_ps.wav,5,old
2490,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_long_ps.wav,5,old
2491,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lore_ps.wav,5,old
2492,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lose_ps.wav,5,old
2493,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lot_ps.wav,5,old
2494,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_love_ps.wav,5,old
2495,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_luck_ps.wav,5,old
2496,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_make_ps.wav,5,old
2497,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_match_ps.wav,5,old
2498,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_merge_ps.wav,5,old
2499,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mess_ps.wav,5,old
2500,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_met_ps.wav,5,old
2501,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mill_ps.wav,5,old
2502,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mob_ps.wav,5,old
2503,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mode_ps.wav,5,old
2504,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mood_ps.wav,5,old
2505,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_moon_ps.wav,5,old
2506,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mop_ps.wav,5,old
2507,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mouse_ps.wav,5,old
2508,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_nag_ps.wav,5,old
2509,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_name_ps.wav,5,old
2510,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_near_ps.wav,5,old
2511,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_neat_ps.wav,5,old
2512,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_nice_ps.wav,5,old
2513,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_note_ps.wav,5,old
2514,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_numb_ps.wav,5,old
2515,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pad_ps.wav,5,old
2516,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_page_ps.wav,5,old
2517,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pain_ps.wav,5,old
2518,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pass_ps.wav,5,old
2519,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pearl_ps.wav,5,old
2520,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_peg_ps.wav,5,old
2521,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_perch_ps.wav,5,old
2522,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_phone_ps.wav,5,old
2523,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pick_ps.wav,5,old
2524,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pike_ps.wav,5,old
2525,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pole_ps.wav,5,old
2526,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pool_ps.wav,5,old
2527,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_puff_ps.wav,5,old
2528,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rag_ps.wav,5,old
2529,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_raid_ps.wav,5,old
2530,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rain_ps.wav,5,old
2531,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_raise_ps.wav,5,old
2532,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rat_ps.wav,5,old
2533,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_reach_ps.wav,5,old
2534,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_read_ps.wav,5,old
2535,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_red_ps.wav,5,old
2536,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ring_ps.wav,5,old
2537,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ripe_ps.wav,5,old
2538,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_road_ps.wav,5,old
2539,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_room_ps.wav,5,old
2540,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rose_ps.wav,5,old
2541,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rot_ps.wav,5,old
2542,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rough_ps.wav,5,old
2543,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rush_ps.wav,5,old
2544,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_said_ps.wav,5,old
2545,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sail_ps.wav,5,old
2546,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_search_ps.wav,5,old
2547,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_seize_ps.wav,5,old
2548,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sell_ps.wav,5,old
2549,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shack_ps.wav,5,old
2550,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shall_ps.wav,5,old
2551,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shawl_ps.wav,5,old
2552,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sheep_ps.wav,5,old
2553,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shirt_ps.wav,5,old
2554,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_should_ps.wav,5,old
2555,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shout_ps.wav,5,old
2556,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_size_ps.wav,5,old
2557,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_soap_ps.wav,5,old
2558,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_soup_ps.wav,5,old
2559,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sour_ps.wav,5,old
2560,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_south_ps.wav,5,old
2561,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sub_ps.wav,5,old
2562,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_such_ps.wav,5,old
2563,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sure_ps.wav,5,old
2564,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_take_ps.wav,5,old
2565,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_talk_ps.wav,5,old
2566,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tape_ps.wav,5,old
2567,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_team_ps.wav,5,old
2568,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tell_ps.wav,5,old
2569,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thin_ps.wav,5,old
2570,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_third_ps.wav,5,old
2571,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thought_ps.wav,5,old
2572,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thumb_ps.wav,5,old
2573,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_time_ps.wav,5,old
2574,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tip_ps.wav,5,old
2575,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tire_ps.wav,5,old
2576,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ton_ps.wav,5,old
2577,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tool_ps.wav,5,old
2578,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tough_ps.wav,5,old
2579,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_turn_ps.wav,5,old
2580,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vine_ps.wav,5,old
2581,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_voice_ps.wav,5,old
2582,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_void_ps.wav,5,old
2583,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vote_ps.wav,5,old
2584,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wag_ps.wav,5,old
2585,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_walk_ps.wav,5,old
2586,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wash_ps.wav,5,old
2587,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_week_ps.wav,5,old
2588,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wheat_ps.wav,5,old
2589,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_when_ps.wav,5,old
2590,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_which_ps.wav,5,old
2591,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_whip_ps.wav,5,old
2592,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_white_ps.wav,5,old
2593,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wife_ps.wav,5,old
2594,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wire_ps.wav,5,old
2595,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_witch_ps.wav,5,old
2596,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_yearn_ps.wav,5,old
2597,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_yes_ps.wav,5,old
2598,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_young_ps.wav,5,old
2599,TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_youth_ps.wav,5,old
2600,TESS Toronto emotional speech set data/YAF_sad/YAF_back_sad.wav,6,old
2601,TESS Toronto emotional speech set data/YAF_sad/YAF_bar_sad.wav,6,old
2602,TESS Toronto emotional speech set data/YAF_sad/YAF_base_sad.wav,6,old
2603,TESS Toronto emotional speech set data/YAF_sad/YAF_bath_sad.wav,6,old
2604,TESS Toronto emotional speech set data/YAF_sad/YAF_bean_sad.wav,6,old
2605,TESS Toronto emotional speech set data/YAF_sad/YAF_beg_sad.wav,6,old
2606,TESS Toronto emotional speech set data/YAF_sad/YAF_bite_sad.wav,6,old
2607,TESS Toronto emotional speech set data/YAF_sad/YAF_boat_sad.wav,6,old
2608,TESS Toronto emotional speech set data/YAF_sad/YAF_bone_sad.wav,6,old
2609,TESS Toronto emotional speech set data/YAF_sad/YAF_book_sad.wav,6,old
2610,TESS Toronto emotional speech set data/YAF_sad/YAF_bought_sad.wav,6,old
2611,TESS Toronto emotional speech set data/YAF_sad/YAF_burn_sad.wav,6,old
2612,TESS Toronto emotional speech set data/YAF_sad/YAF_cab_sad.wav,6,old
2613,TESS Toronto emotional speech set data/YAF_sad/YAF_calm_sad.wav,6,old
2614,TESS Toronto emotional speech set data/YAF_sad/YAF_came_sad.wav,6,old
2615,TESS Toronto emotional speech set data/YAF_sad/YAF_cause_sad.wav,6,old
2616,TESS Toronto emotional speech set data/YAF_sad/YAF_chain_sad.wav,6,old
2617,TESS Toronto emotional speech set data/YAF_sad/YAF_chair_sad.wav,6,old
2618,TESS Toronto emotional speech set data/YAF_sad/YAF_chalk_sad.wav,6,old
2619,TESS Toronto emotional speech set data/YAF_sad/YAF_chat_sad.wav,6,old
2620,TESS Toronto emotional speech set data/YAF_sad/YAF_check_sad.wav,6,old
2621,TESS Toronto emotional speech set data/YAF_sad/YAF_cheek_sad.wav,6,old
2622,TESS Toronto emotional speech set data/YAF_sad/YAF_chief_sad.wav,6,old
2623,TESS Toronto emotional speech set data/YAF_sad/YAF_choice_sad.wav,6,old
2624,TESS Toronto emotional speech set data/YAF_sad/YAF_cool_sad.wav,6,old
2625,TESS Toronto emotional speech set data/YAF_sad/YAF_dab_sad.wav,6,old
2626,TESS Toronto emotional speech set data/YAF_sad/YAF_date_sad.wav,6,old
2627,TESS Toronto emotional speech set data/YAF_sad/YAF_dead_sad.wav,6,old
2628,TESS Toronto emotional speech set data/YAF_sad/YAF_death_sad.wav,6,old
2629,TESS Toronto emotional speech set data/YAF_sad/YAF_deep_sad.wav,6,old
2630,TESS Toronto emotional speech set data/YAF_sad/YAF_dime_sad.wav,6,old
2631,TESS Toronto emotional speech set data/YAF_sad/YAF_dip_sad.wav,6,old
2632,TESS Toronto emotional speech set data/YAF_sad/YAF_ditch_sad.wav,6,old
2633,TESS Toronto emotional speech set data/YAF_sad/YAF_dodge_sad.wav,6,old
2634,TESS Toronto emotional speech set data/YAF_sad/YAF_dog_sad.wav,6,old
2635,TESS Toronto emotional speech set data/YAF_sad/YAF_doll_sad.wav,6,old
2636,TESS Toronto emotional speech set data/YAF_sad/YAF_door_sad.wav,6,old
2637,TESS Toronto emotional speech set data/YAF_sad/YAF_fail_sad.wav,6,old
2638,TESS Toronto emotional speech set data/YAF_sad/YAF_fall_sad.wav,6,old
2639,TESS Toronto emotional speech set data/YAF_sad/YAF_far_sad.wav,6,old
2640,TESS Toronto emotional speech set data/YAF_sad/YAF_fat_sad.wav,6,old
2641,TESS Toronto emotional speech set data/YAF_sad/YAF_fit_sad.wav,6,old
2642,TESS Toronto emotional speech set data/YAF_sad/YAF_five_sad.wav,6,old
2643,TESS Toronto emotional speech set data/YAF_sad/YAF_food_sad.wav,6,old
2644,TESS Toronto emotional speech set data/YAF_sad/YAF_gap_sad.wav,6,old
2645,TESS Toronto emotional speech set data/YAF_sad/YAF_gas_sad.wav,6,old
2646,TESS Toronto emotional speech set data/YAF_sad/YAF_gaze_sad.wav,6,old
2647,TESS Toronto emotional speech set data/YAF_sad/YAF_germ_sad.wav,6,old
2648,TESS Toronto emotional speech set data/YAF_sad/YAF_get_sad.wav,6,old
2649,TESS Toronto emotional speech set data/YAF_sad/YAF_gin_sad.wav,6,old
2650,TESS Toronto emotional speech set data/YAF_sad/YAF_goal_sad.wav,6,old
2651,TESS Toronto emotional speech set data/YAF_sad/YAF_good_sad.wav,6,old
2652,TESS Toronto emotional speech set data/YAF_sad/YAF_goose_sad.wav,6,old
2653,TESS Toronto emotional speech set data/YAF_sad/YAF_gun_sad.wav,6,old
2654,TESS Toronto emotional speech set data/YAF_sad/YAF_half_sad.wav,6,old
2655,TESS Toronto emotional speech set data/YAF_sad/YAF_hall_sad.wav,6,old
